Settlement Day,Settlement Period,BSUoS Tariff (£/MWh),BSUoS Fund Tariff (£/MWh),Volume (MWh),BSUoS Recovery (£),BSUoS Fund Recovery (£),BSUoS Total Recovery (£),Run Type,Actual BSUoS Cost (£)
2024-07-23T00:00:00,18,7.63,,15303.27,116763.97,0,116763.97,II,103159.18
2024-07-23T00:00:00,19,7.63,,15547.16,118624.85,0,118624.85,II,103273.39
2024-07-23T00:00:00,20,7.63,,15570.25,118801.04,0,118801.04,II,94215.23
2024-07-23T00:00:00,21,7.63,,15511.14,118349.96,0,118349.96,II,96749.84
2024-07-23T00:00:00,22,7.63,,15515.30,118381.71,0,118381.71,II,99051.74
2024-07-23T00:00:00,23,7.63,,15471.33,118046.26,0,118046.26,II,94692.46
2024-07-23T00:00:00,24,7.63,,15467.89,118020.02,0,118020.02,II,95319.55
2024-07-23T00:00:00,25,7.63,,15562.99,118745.61,0,118745.61,II,97878.67
2024-07-23T00:00:00,26,7.63,,15459.96,117959.48,0,117959.48,II,92205.71
2024-07-23T00:00:00,27,7.63,,15339.48,117040.23,0,117040.23,II,90091.99
2024-07-23T00:00:00,28,7.63,,15165.36,115711.72,0,115711.72,II,85351.55
2024-07-23T00:00:00,29,7.63,,15091.58,115148.73,0,115148.73,II,87156.03
2024-07-23T00:00:00,30,7.63,,14985.22,114337.20,0,114337.20,II,78255.30
2024-07-23T00:00:00,31,7.63,,14984.80,114334.06,0,114334.06,II,90585.52
2024-07-23T00:00:00,32,7.63,,15053.81,114860.57,0,114860.57,II,77924.73
2024-07-23T00:00:00,33,7.63,,15311.12,116823.85,0,116823.85,II,65198.17
2024-07-23T00:00:00,34,7.63,,15608.55,119093.25,0,119093.25,II,80535.50
2024-07-23T00:00:00,35,7.63,,15967.01,121828.27,0,121828.27,II,86572.71
2024-07-23T00:00:00,36,7.63,,16157.86,123284.51,0,123284.51,II,87125.55
2024-07-23T00:00:00,37,7.63,,16241.12,123919.74,0,123919.74,II,91793.31
2024-07-23T00:00:00,38,7.63,,16209.52,123678.61,0,123678.61,II,93141.40
2024-07-23T00:00:00,39,7.63,,16044.28,122417.87,0,122417.87,II,105749.74
2024-07-23T00:00:00,40,7.63,,15768.39,120312.81,0,120312.81,II,96269.34
2024-07-23T00:00:00,41,7.63,,15441.57,117819.14,0,117819.14,II,95999.77
2024-07-23T00:00:00,42,7.63,,15167.09,115724.86,0,115724.86,II,101520.22
2024-07-23T00:00:00,43,7.63,,14943.42,114018.26,0,114018.26,II,87354.89
2024-07-23T00:00:00,44,7.63,,14582.01,111260.74,0,111260.74,II,84145.71
2024-07-23T00:00:00,45,7.63,,13985.81,106711.77,0,106711.77,II,75558.21
2024-07-23T00:00:00,46,7.63,,13323.37,101657.32,0,101657.32,II,75709.05
2024-07-23T00:00:00,47,7.63,,12575.46,95950.74,0,95950.74,II,67399.79
2024-07-23T00:00:00,48,7.63,,12092.97,92269.36,0,92269.36,II,69112.07
2024-07-24T00:00:00,1,7.63,,11774.30,89837.89,0,89837.89,II,64704.68
2024-07-24T00:00:00,2,7.63,,11507.91,87805.36,0,87805.36,II,61960.34
2024-07-24T00:00:00,3,7.63,,11315.99,86340.99,0,86340.99,II,58437.31
2024-07-24T00:00:00,4,7.63,,11171.59,85239.24,0,85239.24,II,71108.62
2024-07-24T00:00:00,5,7.63,,10950.27,83550.56,0,83550.56,II,72896.45
2024-07-24T00:00:00,6,7.63,,10796.24,82375.30,0,82375.30,II,53877.85
2024-07-24T00:00:00,7,7.63,,10663.32,81361.10,0,81361.10,II,48515.54
2024-07-24T00:00:00,8,7.63,,10547.07,80474.18,0,80474.18,II,49140.72
2024-07-24T00:00:00,9,7.63,,10608.34,80941.66,0,80941.66,II,41974.85
2024-07-24T00:00:00,10,7.63,,10590.09,80802.37,0,80802.37,II,39235.03
2024-07-24T00:00:00,11,7.63,,10636.18,81154.03,0,81154.03,II,39545.20
2024-07-24T00:00:00,12,7.63,,10948.39,83536.21,0,83536.21,II,48335.37
2024-07-24T00:00:00,13,7.63,,11812.97,90132.96,0,90132.96,II,39364.93
2024-07-24T00:00:00,14,7.63,,12591.71,96074.76,0,96074.76,II,61190.87
2024-07-24T00:00:00,15,7.63,,13585.00,103653.57,0,103653.57,II,70122.13
2024-07-24T00:00:00,16,7.63,,14275.99,108925.81,0,108925.81,II,82709.11
2024-07-24T00:00:00,17,7.63,,14948.76,114059.02,0,114059.02,II,92963.53
2024-07-24T00:00:00,18,7.63,,15299.29,116733.60,0,116733.60,II,92291.09
2024-07-24T00:00:00,19,7.63,,15559.23,118716.92,0,118716.92,II,90905.40
2024-07-24T00:00:00,20,7.63,,15550.26,118648.48,0,118648.48,II,88373.78
2024-07-24T00:00:00,21,7.63,,15482.68,118132.82,0,118132.82,II,83784.26
2024-07-24T00:00:00,22,7.63,,15534.23,118526.15,0,118526.15,II,86512.18
2024-07-24T00:00:00,23,7.63,,15580.61,118880.06,0,118880.06,II,83197.77
2024-07-24T00:00:00,24,7.63,,15638.14,119319.04,0,119319.04,II,81536.45
2024-07-24T00:00:00,25,7.63,,15727.89,120003.82,0,120003.82,II,82707.43
2024-07-24T00:00:00,26,7.63,,15690.26,119716.72,0,119716.72,II,76858.79
2024-07-24T00:00:00,27,7.63,,15663.80,119514.77,0,119514.77,II,71152.15
2024-07-24T00:00:00,28,7.63,,15574.81,118835.83,0,118835.83,II,75536.05
2024-07-24T00:00:00,29,7.63,,15569.44,118794.80,0,118794.80,II,59006.97
2024-07-24T00:00:00,30,7.63,,15523.99,118448.01,0,118448.01,II,62955.63
2024-07-24T00:00:00,31,7.63,,15599.10,119021.12,0,119021.12,II,70301.39
2024-07-24T00:00:00,32,7.63,,15758.24,120235.36,0,120235.36,II,71792.48
2024-07-24T00:00:00,33,7.63,,16024.52,122267.07,0,122267.07,II,67609.99
2024-07-24T00:00:00,34,7.63,,16345.55,124716.51,0,124716.51,II,65964.24
2024-07-24T00:00:00,35,7.63,,16642.42,126981.64,0,126981.64,II,70602.73
2024-07-24T00:00:00,36,7.63,,16764.25,127911.23,0,127911.23,II,73711.62
2024-07-24T00:00:00,37,7.63,,16698.25,127407.63,0,127407.63,II,102861.11
2024-07-24T00:00:00,38,7.63,,16551.90,126290.96,0,126290.96,II,94889.31
2024-07-24T00:00:00,39,7.63,,16260.16,124065.05,0,124065.05,II,146641.42
2024-07-24T00:00:00,40,7.63,,15854.30,120968.30,0,120968.30,II,141741.82
2024-07-24T00:00:00,41,7.63,,15510.70,118346.64,0,118346.64,II,168967.84
2024-07-24T00:00:00,42,7.63,,15196.05,115945.84,0,115945.84,II,173871.12
2024-07-24T00:00:00,43,7.63,,14977.67,114279.61,0,114279.61,II,202490.46
2024-07-24T00:00:00,44,7.63,,14559.71,111090.59,0,111090.59,II,205191.85
2024-07-24T00:00:00,45,7.63,,13922.75,106230.59,0,106230.59,II,164745.77
2024-07-24T00:00:00,46,7.63,,13216.68,100843.28,0,100843.28,II,135189.32
2024-07-24T00:00:00,47,7.63,,12573.08,95932.56,0,95932.56,II,131960.14
2024-07-24T00:00:00,48,7.63,,12034.70,91824.79,0,91824.79,II,144851.34
2024-07-25T00:00:00,1,7.63,,11761.52,89740.36,0,89740.36,II,141802.99
2024-07-25T00:00:00,2,7.63,,11502.77,87766.16,0,87766.16,II,133426.64
2024-07-25T00:00:00,3,7.63,,11300.97,86226.40,0,86226.40,II,120327.65
2024-07-25T00:00:00,4,7.63,,11209.31,85527.05,0,85527.05,II,123591.56
2024-07-25T00:00:00,5,7.63,,10994.91,83891.15,0,83891.15,II,117049.49
2024-07-25T00:00:00,6,7.63,,10782.49,82270.39,0,82270.39,II,113654.57
2024-07-25T00:00:00,7,7.63,,10600.73,80883.56,0,80883.56,II,123794.34
2024-07-25T00:00:00,8,7.63,,10504.40,80148.56,0,80148.56,II,126647.09
2024-07-25T00:00:00,9,7.63,,10480.55,79966.57,0,79966.57,II,131253.17
2024-07-25T00:00:00,10,7.63,,10473.70,79914.32,0,79914.32,II,122228.73
2024-07-25T00:00:00,11,7.63,,10635.66,81150.06,0,81150.06,II,108963.47
2024-07-25T00:00:00,12,7.63,,10912.17,83259.86,0,83259.86,II,119318.77
2024-07-25T00:00:00,13,7.63,,11863.46,90518.19,0,90518.19,II,109791.79
2024-07-25T00:00:00,14,7.63,,12619.79,96288.99,0,96288.99,II,87555.69
2024-07-25T00:00:00,15,7.63,,13638.78,104063.90,0,104063.90,II,71417.31
2024-07-25T00:00:00,16,7.63,,14447.37,110233.44,0,110233.44,II,84836.70
2024-07-25T00:00:00,17,7.63,,15236.86,116257.26,0,116257.26,II,79890.75
2024-07-25T00:00:00,18,7.63,,15733.88,120049.48,0,120049.48,II,78956.22
2024-07-25T00:00:00,19,7.63,,15995.52,122045.81,0,122045.81,II,74076.79
2024-07-25T00:00:00,20,7.63,,16079.24,122684.62,0,122684.62,II,72771.58
2024-07-25T00:00:00,21,7.63,,16096.77,122818.35,0,122818.35,II,76484.78
2024-07-25T00:00:00,22,7.63,,16198.18,123592.14,0,123592.14,II,88011.32
2024-07-25T00:00:00,23,7.63,,16243.62,123938.80,0,123938.80,II,79784.76
2024-07-25T00:00:00,24,7.63,,16237.10,123889.06,0,123889.06,II,83895.27
2024-07-25T00:00:00,25,7.63,,16287.55,124274.02,0,124274.02,II,88853.59
2024-07-25T00:00:00,26,7.63,,16251.47,123998.70,0,123998.70,II,86071.10
2024-07-25T00:00:00,27,7.63,,16187.77,123512.69,0,123512.69,II,67207.12
2024-07-25T00:00:00,28,7.63,,16055.60,122504.21,0,122504.21,II,66956.07
2024-07-25T00:00:00,29,7.63,,16036.67,122359.77,0,122359.77,II,68798.64
2024-07-25T00:00:00,30,7.63,,15946.14,121669.08,0,121669.08,II,80735.31
2024-07-25T00:00:00,31,7.63,,15981.74,121940.66,0,121940.66,II,91849.22
2024-07-25T00:00:00,32,7.63,,15997.53,122061.15,0,122061.15,II,94862.81
2024-07-25T00:00:00,33,7.63,,16153.82,123253.68,0,123253.68,II,79801.78
2024-07-25T00:00:00,34,7.63,,16436.10,125407.43,0,125407.43,II,70475.90
2024-07-25T00:00:00,35,7.63,,16655.35,127080.32,0,127080.32,II,68769.88
2024-07-25T00:00:00,36,7.63,,16693.10,127368.36,0,127368.36,II,71096.18
2024-07-25T00:00:00,37,7.63,,16568.40,126416.93,0,126416.93,II,88119.81
2024-07-25T00:00:00,38,7.63,,16328.58,124587.08,0,124587.08,II,80516.00
2024-07-25T00:00:00,39,7.63,,16076.23,122661.67,0,122661.67,II,73638.58
2024-07-25T00:00:00,40,7.63,,15783.11,120425.12,0,120425.12,II,80565.59
2024-07-25T00:00:00,41,7.63,,15438.40,117794.99,0,117794.99,II,66372.55
2024-07-25T00:00:00,42,7.63,,15093.02,115159.76,0,115159.76,II,62451.74
2024-07-25T00:00:00,43,7.63,,14907.19,113741.87,0,113741.87,II,66865.27
2024-07-25T00:00:00,44,7.63,,14624.89,111587.89,0,111587.89,II,59720.03
2024-07-25T00:00:00,45,7.63,,14075.40,107395.34,0,107395.34,II,61424.02
2024-07-25T00:00:00,46,7.63,,13377.05,102066.89,0,102066.89,II,69576.59
2024-07-25T00:00:00,47,7.63,,12681.29,96758.25,0,96758.25,II,103294.63
2024-07-25T00:00:00,48,7.63,,12174.69,92892.91,0,92892.91,II,119903.32
2024-07-26T00:00:00,1,7.63,,11795.54,90000.00,0,90000.00,II,116260.65
2024-07-26T00:00:00,2,7.63,,11503.63,87772.72,0,87772.72,II,102858.16
2024-07-26T00:00:00,3,7.63,,11280.54,86070.49,0,86070.49,II,104076.92
2024-07-26T00:00:00,4,7.63,,11157.47,85131.48,0,85131.48,II,92752.62
2024-07-26T00:00:00,5,7.63,,10993.59,83881.08,0,83881.08,II,92740.17
2024-07-26T00:00:00,6,7.63,,10713.67,81745.30,0,81745.30,II,92762.99
2024-07-26T00:00:00,7,7.63,,10575.51,80691.15,0,80691.15,II,107310.78
2024-07-26T00:00:00,8,7.63,,10483.86,79991.86,0,79991.86,II,105286.90
2024-07-26T00:00:00,9,7.63,,10463.50,79836.47,0,79836.47,II,108539.13
2024-07-26T00:00:00,10,7.63,,10411.46,79439.45,0,79439.45,II,108350.58
2024-07-26T00:00:00,11,7.63,,10489.09,80031.79,0,80031.79,II,95362.32
2024-07-26T00:00:00,12,7.63,,10754.44,82056.36,0,82056.36,II,90325.59
2024-07-26T00:00:00,13,7.63,,11578.27,88342.22,0,88342.22,II,96227.30
2024-07-26T00:00:00,14,7.63,,12265.91,93588.90,0,93588.90,II,80608.99
2024-07-26T00:00:00,15,7.63,,13183.01,100586.39,0,100586.39,II,66120.89
2024-07-26T00:00:00,16,7.63,,13891.38,105991.23,0,105991.23,II,81538.25
2024-07-26T00:00:00,17,7.63,,14580.26,111247.40,0,111247.40,II,70599.83
2024-07-26T00:00:00,18,7.63,,14887.91,113594.73,0,113594.73,II,74192.35
2024-07-26T00:00:00,19,7.63,,15058.96,114899.84,0,114899.84,II,86133.21
2024-07-26T00:00:00,20,7.63,,14994.83,114410.59,0,114410.59,II,76272.30
2024-07-26T00:00:00,21,7.63,,14910.18,113764.64,0,113764.64,II,60940.58
2024-07-26T00:00:00,22,7.63,,14889.78,113609.04,0,113609.04,II,62099.28
2024-07-26T00:00:00,23,7.63,,14912.33,113781.05,0,113781.05,II,69669.20
2024-07-26T00:00:00,24,7.63,,14939.83,113990.89,0,113990.89,II,56246.86
2024-07-26T00:00:00,25,7.63,,14948.54,114057.39,0,114057.39,II,48773.39
2024-07-26T00:00:00,26,7.63,,14826.92,113129.41,0,113129.41,II,38938.94
2024-07-26T00:00:00,27,7.63,,14694.99,112122.80,0,112122.80,II,40267.59
2024-07-26T00:00:00,28,7.63,,14462.27,110347.14,0,110347.14,II,56083.58
2024-07-26T00:00:00,29,7.63,,14351.46,109501.66,0,109501.66,II,44425.65
2024-07-26T00:00:00,30,7.63,,14281.84,108970.43,0,108970.43,II,41142.02
2024-07-26T00:00:00,31,7.63,,14314.07,109216.38,0,109216.38,II,48804.84
2024-07-26T00:00:00,32,7.63,,14310.94,109192.45,0,109192.45,II,50945.33
2024-07-26T00:00:00,33,7.63,,14456.08,110299.87,0,110299.87,II,67778.99
2024-07-26T00:00:00,34,7.63,,14725.08,112352.37,0,112352.37,II,67116.08
2024-07-26T00:00:00,35,7.63,,15023.57,114629.82,0,114629.82,II,61520.12
2024-07-26T00:00:00,36,7.63,,15215.13,116091.42,0,116091.42,II,72853.65
2024-07-26T00:00:00,37,7.63,,15213.92,116082.19,0,116082.19,II,62774.70
2024-07-26T00:00:00,38,7.63,,15164.89,115708.14,0,115708.14,II,55054.76
2024-07-26T00:00:00,39,7.63,,15034.12,114710.31,0,114710.31,II,59475.50
2024-07-26T00:00:00,40,7.63,,14849.12,113298.75,0,113298.75,II,71267.48
2024-07-26T00:00:00,41,7.63,,14626.39,111599.36,0,111599.36,II,73436.26
2024-07-26T00:00:00,42,7.63,,14318.22,109248.03,0,109248.03,II,74402.78
2024-07-26T00:00:00,43,7.63,,14160.85,108047.30,0,108047.30,II,74318.24
2024-07-26T00:00:00,44,7.63,,13956.00,106484.26,0,106484.26,II,71008.72
2024-07-26T00:00:00,45,7.63,,13433.06,102494.28,0,102494.28,II,73296.38
2024-07-26T00:00:00,46,7.63,,12987.76,99096.59,0,99096.59,II,64790.95
2024-07-26T00:00:00,47,7.63,,12174.06,92888.06,0,92888.06,II,32535.91
2024-07-26T00:00:00,48,7.63,,11868.87,90559.50,0,90559.50,II,53237.14
2024-07-27T00:00:00,1,7.63,,11490.85,87675.18,0,87675.18,II,64557.01
2024-07-27T00:00:00,2,7.63,,11174.35,85260.26,0,85260.26,II,55226.22
2024-07-27T00:00:00,3,7.63,,11008.62,83995.79,0,83995.79,II,45781.95
2024-07-27T00:00:00,4,7.63,,10825.49,82598.47,0,82598.47,II,39155.64
2024-07-27T00:00:00,5,7.63,,10606.75,80929.49,0,80929.49,II,48111.10
2024-07-27T00:00:00,6,7.63,,10370.67,79128.24,0,79128.24,II,54275.41
2024-07-27T00:00:00,7,7.63,,10164.48,77555.00,0,77555.00,II,54251.74
2024-07-27T00:00:00,8,7.63,,10050.99,76689.09,0,76689.09,II,53746.76
2024-07-27T00:00:00,9,7.63,,10012.73,76397.13,0,76397.13,II,48706.54
2024-07-27T00:00:00,10,7.63,,9910.59,75617.79,0,75617.79,II,48806.81
2024-07-27T00:00:00,11,7.63,,9864.73,75267.89,0,75267.89,II,52748.32
2024-07-27T00:00:00,12,7.63,,9897.86,75520.68,0,75520.68,II,59369.57
2024-07-27T00:00:00,13,7.63,,10312.95,78687.83,0,78687.83,II,66525.16
2024-07-27T00:00:00,14,7.63,,10643.20,81207.59,0,81207.59,II,75762.70
2024-07-27T00:00:00,15,7.63,,11204.68,85491.74,0,85491.74,II,62701.89
2024-07-27T00:00:00,16,7.63,,11701.62,89283.37,0,89283.37,II,66096.01
2024-07-27T00:00:00,17,7.63,,12308.53,93914.08,0,93914.08,II,58859.38
2024-07-27T00:00:00,18,7.63,,12698.26,96887.71,0,96887.71,II,54431.30
2024-07-27T00:00:00,19,7.63,,13029.18,99412.65,0,99412.65,II,54428.73
2024-07-27T00:00:00,20,7.63,,13179.99,100563.34,0,100563.34,II,55708.12
2024-07-27T00:00:00,21,7.63,,13282.53,101345.68,0,101345.68,II,56622.39
2024-07-27T00:00:00,22,7.63,,13277.27,101305.59,0,101305.59,II,51487.51
2024-07-27T00:00:00,23,7.63,,13265.09,101212.65,0,101212.65,II,51353.94
2024-07-27T00:00:00,24,7.63,,13318.24,101618.21,0,101618.21,II,56427.55
2024-07-27T00:00:00,25,7.63,,13399.74,102239.98,0,102239.98,II,66649.82
2024-07-27T00:00:00,26,7.63,,13375.94,102058.44,0,102058.44,II,73813.86
2024-07-27T00:00:00,27,7.63,,13211.18,100801.32,0,100801.32,II,74083.84
2024-07-27T00:00:00,28,7.63,,13049.63,99568.65,0,99568.65,II,70767.09
2024-07-27T00:00:00,29,7.63,,12951.40,98819.20,0,98819.20,II,65608.14
2024-07-27T00:00:00,30,7.63,,12896.82,98402.75,0,98402.75,II,72980.55
2024-07-27T00:00:00,31,7.63,,12877.92,98258.49,0,98258.49,II,71232.58
2024-07-27T00:00:00,32,7.63,,12898.54,98415.87,0,98415.87,II,68239.79
2024-07-27T00:00:00,33,7.63,,13182.54,100582.78,0,100582.78,II,77100.60
2024-07-27T00:00:00,34,7.63,,13487.86,102912.33,0,102912.33,II,76930.96
2024-07-27T00:00:00,35,7.63,,13858.48,105740.17,0,105740.17,II,67025.47
2024-07-27T00:00:00,36,7.63,,14002.59,106839.80,0,106839.80,II,55990.87
2024-07-27T00:00:00,37,7.63,,14077.85,107414.03,0,107414.03,II,64455.23
2024-07-27T00:00:00,38,7.63,,14065.77,107321.85,0,107321.85,II,71259.14
2024-07-27T00:00:00,39,7.63,,13980.66,106672.44,0,106672.44,II,74672.62
2024-07-27T00:00:00,40,7.63,,13846.71,105650.39,0,105650.39,II,88071.26
2024-07-27T00:00:00,41,7.63,,13656.04,104195.58,0,104195.58,II,75576.72
2024-07-27T00:00:00,42,7.63,,13462.18,102716.47,0,102716.47,II,67566.66
2024-07-27T00:00:00,43,7.63,,13396.86,102218.06,0,102218.06,II,59516.63
2024-07-27T00:00:00,44,7.63,,13327.14,101686.08,0,101686.08,II,64224.05
2024-07-27T00:00:00,45,7.63,,12927.34,98635.64,0,98635.64,II,56128.10
2024-07-27T00:00:00,46,7.63,,12402.57,94631.59,0,94631.59,II,50849.14
2024-07-27T00:00:00,47,7.63,,11867.38,90548.08,0,90548.08,II,76587.30
2024-07-27T00:00:00,48,7.63,,11434.50,87245.21,0,87245.21,II,86185.24
2024-07-28T00:00:00,1,7.63,,11065.50,84429.75,0,84429.75,II,81279.95
2024-07-28T00:00:00,2,7.63,,10750.93,82029.59,0,82029.59,II,78087.39
2024-07-28T00:00:00,3,7.63,,10528.91,80335.56,0,80335.56,II,71151.77
2024-07-28T00:00:00,4,7.63,,10379.07,79192.28,0,79192.28,II,68974.63
2024-07-28T00:00:00,5,7.63,,10196.46,77799.01,0,77799.01,II,84530.76
2024-07-28T00:00:00,6,7.63,,9961.68,76007.65,0,76007.65,II,78224.62
2024-07-28T00:00:00,7,7.63,,9803.43,74800.17,0,74800.17,II,73807.20
2024-07-28T00:00:00,8,7.63,,9691.99,73949.85,0,73949.85,II,78065.26
2024-07-28T00:00:00,9,7.63,,9644.18,73585.11,0,73585.11,II,75166.31
2024-07-28T00:00:00,10,7.63,,9554.57,72901.36,0,72901.36,II,76099.21
2024-07-28T00:00:00,11,7.63,,9444.40,72060.77,0,72060.77,II,74476.84
2024-07-28T00:00:00,12,7.63,,9390.01,71645.76,0,71645.76,II,71164.60
2024-07-28T00:00:00,13,7.63,,9642.22,73570.12,0,73570.12,II,77894.75
2024-07-28T00:00:00,14,7.63,,9850.67,75160.63,0,75160.63,II,75235.26
2024-07-28T00:00:00,15,7.63,,10264.61,78318.99,0,78318.99,II,85831.76
2024-07-28T00:00:00,16,7.63,,10641.60,81195.38,0,81195.38,II,92997.27
2024-07-28T00:00:00,17,7.63,,11199.35,85451.05,0,85451.05,II,118124.88
2024-07-28T00:00:00,18,7.63,,11616.12,88631.01,0,88631.01,II,113264.75
2024-07-28T00:00:00,19,7.63,,12046.00,91911.01,0,91911.01,II,96800.95
2024-07-28T00:00:00,20,7.63,,12297.85,93832.62,0,93832.62,II,78606.15
2024-07-28T00:00:00,21,7.63,,12495.61,95341.50,0,95341.50,II,78791.23
2024-07-28T00:00:00,22,7.63,,12550.57,95760.85,0,95760.85,II,65689.35
2024-07-28T00:00:00,23,7.63,,12597.70,96120.42,0,96120.42,II,67088.83
2024-07-28T00:00:00,24,7.63,,12652.62,96539.47,0,96539.47,II,71526.84
2024-07-28T00:00:00,25,7.63,,12726.31,97101.74,0,97101.74,II,72917.35
2024-07-28T00:00:00,26,7.63,,12711.29,96987.16,0,96987.16,II,72937.34
2024-07-28T00:00:00,27,7.63,,12606.38,96186.71,0,96186.71,II,64371.79
2024-07-28T00:00:00,28,7.63,,12473.81,95175.14,0,95175.14,II,54593.47
2024-07-28T00:00:00,29,7.63,,12416.65,94739.06,0,94739.06,II,63009.64
2024-07-28T00:00:00,30,7.63,,12316.45,93974.50,0,93974.50,II,58532.05
2024-07-28T00:00:00,31,7.63,,12368.22,94369.53,0,94369.53,II,43772.28
2024-07-28T00:00:00,32,7.63,,12532.07,95619.68,0,95619.68,II,38246.05
2024-07-28T00:00:00,33,7.63,,12864.26,98154.27,0,98154.27,II,43650.43
2024-07-28T00:00:00,34,7.63,,13230.94,100952.04,0,100952.04,II,52117.59
2024-07-28T00:00:00,35,7.63,,13695.42,104496.07,0,104496.07,II,63536.58
2024-07-28T00:00:00,36,7.63,,13980.87,106674.03,0,106674.03,II,55458.78
2024-07-28T00:00:00,37,7.63,,14129.73,107809.86,0,107809.86,II,50621.79
2024-07-28T00:00:00,38,7.63,,14159.94,108040.36,0,108040.36,II,57366.28
2024-07-28T00:00:00,39,7.63,,14130.64,107816.77,0,107816.77,II,68258.16
2024-07-28T00:00:00,40,7.63,,14080.17,107431.71,0,107431.71,II,92253.95
2024-07-28T00:00:00,41,7.63,,13992.99,106766.53,0,106766.53,II,114172.87
2024-07-28T00:00:00,42,7.63,,13808.08,105355.62,0,105355.62,II,116149.63
2024-07-28T00:00:00,43,7.63,,13837.61,105580.99,0,105580.99,II,104666.81
2024-07-28T00:00:00,44,7.63,,13697.49,104511.83,0,104511.83,II,105481.30
2024-07-28T00:00:00,45,7.63,,13188.49,100628.14,0,100628.14,II,95918.10
2024-07-28T00:00:00,46,7.63,,12515.69,95494.71,0,95494.71,II,96458.75
2024-07-28T00:00:00,47,7.63,,11910.08,90873.92,0,90873.92,II,113128.53
2024-07-28T00:00:00,48,7.63,,11430.43,87214.14,0,87214.14,II,119905.19
2024-07-29T00:00:00,1,7.63,,11049.18,84305.23,0,84305.23,II,115558.16
2024-07-29T00:00:00,2,7.63,,10825.00,82594.71,0,82594.71,II,114588.36
2024-07-29T00:00:00,3,7.63,,10633.21,81131.37,0,81131.37,II,117876.10
2024-07-29T00:00:00,4,7.63,,10529.23,80338.06,0,80338.06,II,113565.90
2024-07-29T00:00:00,5,7.63,,10387.70,79258.18,0,79258.18,II,121263.69
2024-07-29T00:00:00,6,7.63,,10188.08,77735.08,0,77735.08,II,118098.38
2024-07-29T00:00:00,7,7.63,,10094.23,77018.99,0,77018.99,II,119645.39
2024-07-29T00:00:00,8,7.63,,9995.81,76268.03,0,76268.03,II,119548.97
2024-07-29T00:00:00,9,7.63,,9985.79,76191.57,0,76191.57,II,116568.18
2024-07-29T00:00:00,10,7.63,,9999.48,76296.06,0,76296.06,II,117933.04
2024-07-29T00:00:00,11,7.63,,10142.46,77387.01,0,77387.01,II,110318.11
2024-07-29T00:00:00,12,7.63,,10433.96,79611.10,0,79611.10,II,98573.14
2024-07-29T00:00:00,13,7.63,,11286.26,86114.13,0,86114.13,II,76678.69
2024-07-29T00:00:00,14,7.63,,12003.71,91588.30,0,91588.30,II,53842.93
2024-07-29T00:00:00,15,7.63,,12944.27,98764.80,0,98764.80,II,44784.65
2024-07-29T00:00:00,16,7.63,,13653.57,104176.70,0,104176.70,II,58447.59
2024-07-29T00:00:00,17,7.63,,14387.25,109774.72,0,109774.72,II,70339.66
2024-07-29T00:00:00,18,7.63,,14744.24,112498.53,0,112498.53,II,70271.10
2024-07-29T00:00:00,19,7.63,,14957.62,114126.63,0,114126.63,II,72660.53
2024-07-29T00:00:00,20,7.63,,14966.70,114195.93,0,114195.93,II,69306.27
2024-07-29T00:00:00,21,7.63,,14857.10,113359.68,0,113359.68,II,63425.07
2024-07-29T00:00:00,22,7.63,,14795.31,112888.24,0,112888.24,II,64398.81
2024-07-29T00:00:00,23,7.63,,14771.97,112710.12,0,112710.12,II,76180.71
2024-07-29T00:00:00,24,7.63,,14781.72,112784.53,0,112784.53,II,68071.19
2024-07-29T00:00:00,25,7.63,,14810.43,113003.61,0,113003.61,II,62001.38
2024-07-29T00:00:00,26,7.63,,14727.47,112370.63,0,112370.63,II,57591.92
2024-07-29T00:00:00,27,7.63,,14680.09,112009.12,0,112009.12,II,62499.45
2024-07-29T00:00:00,28,7.63,,14606.85,111450.29,0,111450.29,II,77889.81
2024-07-29T00:00:00,29,7.63,,14570.92,111176.14,0,111176.14,II,69454.17
2024-07-29T00:00:00,30,7.63,,14558.19,111079.01,0,111079.01,II,63933.71
2024-07-29T00:00:00,31,7.63,,14703.82,112190.14,0,112190.14,II,70433.69
2024-07-29T00:00:00,32,7.63,,14853.71,113333.84,0,113333.84,II,66263.65
2024-07-29T00:00:00,33,7.63,,15094.30,115169.53,0,115169.53,II,56922.99
2024-07-29T00:00:00,34,7.63,,15497.62,118246.82,0,118246.82,II,54815.86
2024-07-29T00:00:00,35,7.63,,15808.09,120615.73,0,120615.73,II,75786.85
2024-07-29T00:00:00,36,7.63,,16108.14,122905.13,0,122905.13,II,73528.49
2024-07-29T00:00:00,37,7.63,,16183.31,123478.64,0,123478.64,II,77088.46
2024-07-29T00:00:00,38,7.63,,16127.35,123051.66,0,123051.66,II,95392.41
